book_id,title,title_without_series,isbn,isbn13,openlibrary_title,openlibrary_authors,openlibrary_isbn10,openlibrary_isbn13,google_title,google_authors,google_isbn10,google_isbn13,title_similarity_openlibrary,title_similarity_google,title_similarity_between_apis,isbn13_match_openlibrary,isbn13_match_google,same_isbn13_between_apis,match_score,match_status
35103391,THE SORROWS OF YOUNG WERTHER (World's Classics Series): Historical Romance Novel,THE SORROWS OF YOUNG WERTHER (World's Classics Series): Historical Romance Novel,,,The Sorrows of Young Werther,Johann Wolfgang von Goethe,0990405214,9780990405214,,,,,0.5333,0.0,0.0,False,False,False,-25,REJEITAR
15807912,"Enter the Brethren (Brethren of the Coast, #1)","Enter the Brethren (Brethren of the Coast, #1)",,,Enter The Brethren,Barbara Devlin,1945576871,9781945576874,,,,,0.6,0.0,0.0,False,False,False,-25,REJEITAR
17333880,"Twisted Perfection (Rosemary Beach, #5; Perfection, #1)","Twisted Perfection (Rosemary Beach, #5; Perfection, #1)",,,Twisted Perfection,Abbi Glines,1471120376,9781471120374,,,,,0.5455,0.0,0.0,False,False,False,-17,REJEITAR
20658510,"Kiss the Sky (Calloway Sisters, #1; Addicted, #2.1)","Kiss the Sky (Calloway Sisters, #1; Addicted, #2.1)",0989339289,9780989339285,Kiss the Sky,Krista Ritchie|Becca Ritchie,1682305228,9781682305225,,,,,0.4286,0.0,0.0,False,False,False,-17,REJEITAR
25179595,"About Last Night (About Last Night, #1)","About Last Night (About Last Night, #1)",,,About Last Night...,Michele Dunaway,147402209X,9781460368961,,,,,0.6275,0.0,0.0,False,False,False,-17,REJEITAR
23341563,"Kiss the Dragon (Maidens, #1)","Kiss the Dragon (Maidens, #1)",,,Kiss Of The Dragon,Barbara Faith,0373071930,9780373071937,,,,,0.6977,0.0,0.0,False,False,False,-25,REJEITAR
41536,"My Soul to Keep (African Immortals, #1)","My Soul to Keep (African Immortals, #1)",006105366X,9780061053665,My Soul to Keep,Tananarive Due,0060187425,,,,,,0.6,0.0,0.0,False,False,False,-17,REJEITAR
25399430,"Hades (Halo, #2)","Hades (Halo, #2)",,9786020900308,"The Heroes of Olympus, Book Four",Rick Riordan,0804122806,9780804122801,,,,,0.3256,0.0,0.0,False,False,False,-17,REJEITAR
23198876,"The Revolution of Ivy (The Book of Ivy, #2)","The Revolution of Ivy (The Book of Ivy, #2)",,,The revolution of Ivy,Amy Engel,1473629349,9781473629349,,,,,0.7,0.0,0.0,False,False,False,-17,REJEITAR
12647642,"Love Unrehearsed (Love, #2)","Love Unrehearsed (Love, #2)",,,Love unrehearsed,Tina Reber,1410460606,9781410460608,,,,,0.8205,0.0,0.0,False,False,False,13,BAIXO
27426044,"Nyxia (The Nyxia Triad, #1)","Nyxia (The Nyxia Triad, #1)",,,Nyxia Unleashed,Scott Reintgen,198482970X,9781984829702,,,,,0.4737,0.0,0.0,False,False,False,-17,REJEITAR
17466707,Allies (Insignia #1.5),Allies (Insignia #1.5),,,Allies,Alan Gratz,1338567187,9781338567182,,,,,0.48,0.0,0.0,False,False,False,-25,REJEITAR
1451694,"Darkfever (Fever, #1)","Darkfever (Fever, #1)",,,Darkfever,Karen Marie Moning,0786292997,9780786292998,,,,,0.6923,0.0,0.0,False,False,False,-17,REJEITAR
15762975,"Wrong Bed, Right Guy (Come Undone, #1)","Wrong Bed, Right Guy (Come Undone, #1)",,,"Wrong Bed, Right Guy",Katee Robert,162061295X,9781620612958,,,,,0.7308,0.0,0.0,False,False,False,-17,REJEITAR
17342700,"Gathering Darkness (Falling Kingdoms, #3)","Gathering Darkness (Falling Kingdoms, #3)",1101623209,9781101623206,"Gather, Darkness!",Fritz Leiber|Jonathan Davis,1497616603,9781497616622,,,,,0.5769,0.0,0.0,False,False,False,-17,REJEITAR
9408311,Program or Be Programmed: Ten Commands for a Digital Age,Program or Be Programmed: Ten Commands for a Digital Age,,,Program or Be Programmed,Douglas Rushkoff,1501262823,9781501262821,,,,,0.6076,0.0,0.0,False,False,False,-25,REJEITAR
9310072,"Nothing Happens Until It Happens to You: A Novel Without Pay, Perks, or Privileges","Nothing Happens Until It Happens to You: A Novel Without Pay, Perks, or Privileges",0307589870,9780307589873,Nothing happens until it happens to you,T. M. Shine,0307589854,9780307589859,,,,,0.661,0.0,0.0,False,False,False,-17,REJEITAR
12368215,"Farsighted (Farsighted, #1)","Farsighted (Farsighted, #1)",0615524680,9780615524689,Farsighted,Steven Johnson,1473693462,9780525536246,,,,,0.6061,0.0,0.0,False,False,False,-25,REJEITAR
16134551,"Fallen Crest High (Fallen Crest High, #1)","Fallen Crest High (Fallen Crest High, #1)",,,Fallen Crest High,Tijan,1480225649,9781480225640,,,,,0.6296,0.0,0.0,False,False,False,-17,REJEITAR
25596198,"Best Laid Plans (The Mercenaries, #1)","Best Laid Plans (The Mercenaries, #1)",,,Tonkiĭ raschet,Sidney Sheldon,515000958X,9785150009585,,,,,0.1277,0.0,0.0,False,False,False,-25,REJEITAR
23269703,Sherwood's End  (Robbin' Hearts Series #3),Sherwood's End  (Robbin' Hearts Series #3),,,Sherwood's End,Diane J. Reed,1941752020,9781941752029,,,,,0.549,0.0,0.0,False,False,False,-17,REJEITAR
34051422,"Bodhi's Synful Mate, (Iron Wolves MC, #6)","Bodhi's Synful Mate, (Iron Wolves MC, #6)",,,Bodhi's Synful Mate,Elle Boon,1542912628,9781542912624,,,,,0.6909,0.0,0.0,False,False,False,-25,REJEITAR
8164955,How to Write a Great Query Letter: Insider Tips & Techniques for Success,How to Write a Great Query Letter: Insider Tips & Techniques for Success,,2940000694886,How to Write a Great Query Letter,Noah Lukeman,1452373418,9781452373416,,,,,0.6471,0.0,0.0,False,False,False,-25,REJEITAR
13452959,The Palaver Tree,The Palaver Tree,,,The Palaver Tree: (Berriwood Series),Wendy Unsworth,1477655549,9781477655542,,,,,0.6531,0.0,0.0,False,False,False,-17,REJEITAR
22493457,"From the Wreckage (From the Wreckage, #1)","From the Wreckage (From the Wreckage, #1)",,,Crawling from the wreckage,Gwynne Dyer,0307358917,9780307358912,,,,,0.6667,0.0,0.0,False,False,False,-25,REJEITAR
25843420,"The Atlantis Gene (The Origin Mystery, #1)","The Atlantis Gene (The Origin Mystery, #1)",,,Atlantis Gene,A.G. Riddle,1491530995,9781784970086,,,,,0.5098,0.0,0.0,False,False,False,-17,REJEITAR
28637374,Little Red Riding Hood: Werewolf Slayer (Merlin's Hoods Book 1),Little Red Riding Hood: Werewolf Slayer (Merlin's Hoods Book 1),1939805074,9781939805072,Little Red Riding Hood,Gaby Goldsack,1680524488,9781680524482,,,,,0.5366,0.0,0.0,False,False,False,-17,REJEITAR
5215879,"Skin Trade (Anita Blake, Vampire Hunter #17)","Skin Trade (Anita Blake, Vampire Hunter #17)",0425227723,9780425227725,Skin Trade,Laurell K. Hamilton,9780425227725,,,,,,0.4,0.0,0.0,False,False,False,-25,REJEITAR
21414439,"Truthwitch (The Witchlands, #1)","Truthwitch (The Witchlands, #1)",,,Truthwitch,Susan Dennard,0606395865,9780606395861,,,,,0.5405,0.0,0.0,False,False,False,-17,REJEITAR
18163637,Releasing the Dragon  (Myths and Legends #1),Releasing the Dragon  (Myths and Legends #1),,,Release the dragon,James Gelsey,0786837721,9780786837724,,,,,0.5862,0.0,0.0,False,False,False,-25,REJEITAR
14761179,Eos (The Samsara Chronicles 1),Eos (The Samsara Chronicles 1),,9781771111416,What the Heck Is EOS?,Gino Wickman|Tom Bouwer,194464881X,9781944648817,,,,,0.375,0.0,0.0,False,False,False,-25,REJEITAR
13549723,Maverick: Slayer of Slayers,Maverick: Slayer of Slayers,,,The Maverick,Lori Copeland,1664468129,9781664468122,,,,,0.4211,0.0,0.0,False,False,False,-25,REJEITAR
18220350,"Take Me Home (Wakefield Romance, #4)","Take Me Home (Wakefield Romance, #4)",,,Take Me Home,John Denver|Arthur Tobier,0517176327,9780517176320,,,,,0.5455,0.0,0.0,False,False,False,-25,REJEITAR
20323362,Twelve Years a Slave,Twelve Years a Slave,1452626634,9781452626635,Twelve Years a Slave (100 Copy Limited Edition),Solomon Northup,1724211064,9781772265187,,,,,0.6154,0.0,0.0,False,False,False,-25,REJEITAR
18369317,Kill/Off,Kill/Off,,,The Kill-Off,Jim Thompson,055213239X,9780552132398,,,,,0.8,0.0,0.0,False,False,False,5,BAIXO
22399692,"Deep Surrendering: Episode 4   (Deep Surrendering, #4)","Deep Surrendering: Episode 4   (Deep Surrendering, #4)",,,Deep Surrendering (Episode One),Chelsea M. Cameron,1496129768,9781496129765,,,,,0.7105,0.0,0.0,False,False,False,-17,REJEITAR
22312293,"Unveiled (The Keeper, #5)","Unveiled (The Keeper, #5)",,,Desenmascarada (Unveiled: Tamar. One of five unlikely women who changed eternity),Francine Rivers,0829738908,9780829738902,,,,,0.3469,0.0,0.0,False,False,False,-25,REJEITAR
13638570,"Out of Breath (Breathing, #3)","Out of Breath (Breathing, #3)",,,Out of breath,"Donovan, Rebecca (Novelist)",1477817182,9781477817186,,,,,0.6842,0.0,0.0,False,False,False,-17,REJEITAR
11320476,Car Guys vs. Bean Counters: The Battle for the Soul of American Business,Car Guys vs. Bean Counters: The Battle for the Soul of American Business,145260293X,9781452602936,Car guys vs. bean counters,Robert A. Lutz,1591844002,9781591844006,,,,,0.5263,0.0,0.0,False,False,False,-17,REJEITAR
1138976,"Superman: Our Worlds at War, Vol. 2","Superman: Our Worlds at War, Vol. 2",1563899167,9781563899164,"Superman, our worlds at war",Jeph Loeb|Mike Wieringo,1563899159,,,,,,0.8966,0.0,0.0,False,False,False,22,BAIXO
4732276,The Book Whisperer: Awakening the Inner Reader in Every Child,The Book Whisperer: Awakening the Inner Reader in Every Child,0470372273,8580001044385,The Book Whisperer,Donalyn Miller,047062342X,9780470623398,,,,,0.4615,0.0,0.0,False,False,False,-17,REJEITAR
20039864,Lady Almina and the Real Downton Abbey: The Lost Legacy of Highclere Castle,Lady Almina and the Real Downton Abbey: The Lost Legacy of Highclere Castle,,,Lady Almina and the real Downton Abbey,"Carnarvon, Fiona Countess of",0770435629,9780770435622,,,,,0.6786,0.0,0.0,False,False,False,-25,REJEITAR
168484,Feminism is for Everybody: Passionate Politics,Feminism is for Everybody: Passionate Politics,0896086283,9780896086289,Feminism is for everybody,bell hooks|Amaia Apalauza Ollo,0896086291,9780896086296,,,,,0.7143,0.0,0.0,False,False,False,-25,REJEITAR
12901365,"The Deepest Cut (MacKinnon Curse, #1)","The Deepest Cut (MacKinnon Curse, #1)",,9780983736707,The Deepest Cut,Dianne Emley,0345512553,9780345512550,,,,,0.625,0.0,0.0,False,False,False,-17,REJEITAR
18211118,"Hell's Knights (The MC Sinners, #1)","Hell's Knights (The MC Sinners, #1)",,,Hell's Knights,Bella Jewel,1492265225,9781492265221,,,,,0.6222,0.0,0.0,False,False,False,-17,REJEITAR
6782468,"An Artificial Night (October Daye, #3)","An Artificial Night (October Daye, #3)",0756406269,9780756406264,An Artificial Night,Seanan McGuire,9780756406264,,,,,,0.717,0.0,0.0,False,False,False,-17,REJEITAR
13507834,"Thundersnow (In the Shadow of the Cedar, #1)","Thundersnow (In the Shadow of the Cedar, #1)",,,Thundersnow,Victoria Underwood,1450774547,9781450774543,,,,,0.4314,0.0,0.0,False,False,False,-17,REJEITAR
18397449,THE BOOK OF AWESOME,THE BOOK OF AWESOME,,,Mammoth Book of Awesome Comic Fantasy,Michael Ashley,1472114930,9781472114938,,,,,0.6429,0.0,0.0,False,False,False,-17,REJEITAR
24979533,"Forget Me Knot (Crawley Creek, #1)","Forget Me Knot (Crawley Creek, #1)",,,Forget me knot,Sue Margolis,0385339003,9780385339001,,,,,0.6364,0.0,0.0,False,False,False,-25,REJEITAR
18343413,"Falling Away (Fall Away, #3)","Falling Away (Fall Away, #3)",,,Falling Away,Penelope Douglas,0593639979,9780593639979,,,,,0.6667,0.0,0.0,False,False,False,-25,REJEITAR
30199868,A Bond Of Venom and Magic (The Goddess and the Guardians #1),A Bond Of Venom and Magic (The Goddess and the Guardians #1),1311086226,9781311086228,Bond of Venom and Magic,Karen Tomlinson,1534838864,9781534838864,,,,,0.575,0.0,0.0,False,False,False,-17,REJEITAR
31563031,Under a Dark Star (The Dark Moon Trilogy #2),Under a Dark Star (The Dark Moon Trilogy #2),,,Under a Dark Star,Anna Faversham,1983297550,9781983297557,,,,,0.5862,0.0,0.0,False,False,False,-17,REJEITAR
34434624,"Ecstasy Unbound (The Guardians of the Realms, #1)","Ecstasy Unbound (The Guardians of the Realms, #1)",,,Ecstasy Unbound,Setta Jay,1500656739,9781500656737,,,,,0.5,0.0,0.0,False,False,False,-17,REJEITAR
33822871,Trusting Miss Trentham (Baleful Godmother Historical Romance Series Book 3),Trusting Miss Trentham (Baleful Godmother Historical Romance Series Book 3),,,Trusting Miss Trentham,Emily Larkin,0995135819,9780995135819,,,,,0.4632,0.0,0.0,False,False,False,-25,REJEITAR
30226698,The Trapped Girl (Tracy Crosswhite #4),The Trapped Girl (Tracy Crosswhite #4),,,The Trapped Girl,Robert Dugoni,1531864236,9781531864231,,,,,0.6275,0.0,0.0,False,False,False,-25,REJEITAR
16152943,"Wanted (Wanted, #1)","Wanted (Wanted, #1)",098870742X,9780988707405,"A Wanted Man
            
                Jack Reacher",Lee Child,1299064574,9781846573347,,,,,0.45,0.0,0.0,False,False,False,-17,REJEITAR
13146214,"Because of Low (Sea Breeze, #2)","Because of Low (Sea Breeze, #2)",,,Because of Low,Abbi Glines,1442488638,9781442488632,,,,,0.6829,0.0,0.0,False,False,False,-17,REJEITAR
34368267,"Empire's End (Star Wars: Aftermath, #3)","Empire's End (Star Wars: Aftermath, #3)",,,Star Wars. Fim do Imperio,Chuck Wendig,8576574063,9788576574064,,,,,0.4483,0.0,0.0,False,False,False,-17,REJEITAR
1883275,The Silence of the Lambs,The Silence of the Lambs,0749309423,9780749309428,El Silencio De Los Corderos,Thomas Harris,8497599365,9788497599368,,,,,0.5098,0.0,0.0,False,False,False,-25,REJEITAR
18053782,"Take a Chance (Rosemary Beach, #7; Chance, #1)","Take a Chance (Rosemary Beach, #7; Chance, #1)",,,D. A. Takes a Chance (eBook),Erle Stanley Gardner,1471909425,9781471909412,,,,,0.4762,0.0,0.0,False,False,False,-17,REJEITAR
8565888,"Meeting Destiny (Destiny, #1)","Meeting Destiny (Destiny, #1)",,,"Meet the New Dawn
            
                Savage Destiny",Rosanne Bittner,0821754718,9780821754719,,,,,0.4912,0.0,0.0,False,False,False,-25,REJEITAR
13556130,"Fastball (Philadelphia Patriots, #1)","Fastball (Philadelphia Patriots, #1)",,9781476265094,Once upon a Fastball,Bob Mitchell,0758245173,9781306663069,,,,,0.3077,0.0,0.0,False,False,False,-17,REJEITAR
15904,"The Sunday Philosophy Club (Isabel Dalhousie, #1)","The Sunday Philosophy Club (Isabel Dalhousie, #1)",1400077095,9781400077090,Sunday Philosophy Club,Alexander McCall Smith,034911868X,9780349118680,,,,,0.6567,0.0,0.0,False,False,False,-17,REJEITAR
1450034,Anansi Finds a Fool: An Ashanti Tale,Anansi Finds a Fool: An Ashanti Tale,0803711646,9780803711648,Anansi finds a fool,Verna Aardema,0803711654,9780803711655,,,,,0.7037,0.0,0.0,False,False,False,-17,REJEITAR
16107708,"Cloak and Dagger (The IMA, #1)","Cloak and Dagger (The IMA, #1)",,,You're stepping on my cloak and dagger,Roger Hall,1591143535,9781591143536,,,,,0.5,0.0,0.0,False,False,False,-25,REJEITAR
30328874,"Reeling in Love (Single in Seattle,#1)","Reeling in Love (Single in Seattle,#1)",,,Reeling in Love,Kathleen Fuller,0310357934,9780310357933,,,,,0.6,0.0,0.0,False,False,False,-25,REJEITAR
25430318,"Off the Hook (Fishing for Trouble, #1)","Off the Hook (Fishing for Trouble, #1)",1101886684,9781101886687,Geek Chic Crochet 35 Retroinspired Projects That Are Off The Hook,Nicki Trench,190886205X,9781908862051,,,,,0.2424,0.0,0.0,False,False,False,-25,REJEITAR
25430319,"To Catch a Lady (Hunt Club, #1)","To Catch a Lady (Hunt Club, #1)",1101886994,9781101886991,An Earl's Guide to Catch a Lady,Tanya Wilde,1523934131,9781523934133,,,,,0.5172,0.0,0.0,False,False,False,-17,REJEITAR
25796670,"La reina roja (La reina roja, #1)","La reina roja (La reina roja, #1)",8494411020,9788494411021,La Reina roja,Adriana Malvido,9685960224,9789685960229,,,,,0.619,0.0,0.0,False,False,False,-25,REJEITAR
291554,"Dawn of Night (Forgotten Realms: Erevis Cale, #2)","Dawn of Night (Forgotten Realms: Erevis Cale, #2)",0786932252,9780786932252,Mistress of Night and Dawn,Vina Jackson,1480474258,9781480474246,,,,,0.3714,0.0,0.0,False,False,False,-25,REJEITAR
19536001,"Sex Criminals, Vol. 1: One Weird Trick","Sex Criminals, Vol. 1: One Weird Trick",1607069466,9781607069461,Sex Criminals Vol. 1,Matt Fraction|Chip Zdarsky,1632150824,9781632150820,,,,,0.7037,0.0,0.0,False,False,False,-17,REJEITAR
77736,"The Short Victorious War (Honor Harrington, #3)","The Short Victorious War (Honor Harrington, #3)",0671875965,9780671875961,The  short victorious war,David Weber,0743435516,9780743435512,,,,,0.7164,0.0,0.0,False,False,False,-17,REJEITAR
17417203,Fondly,Fondly,0984040587,9780984040582,Stars Too Fondly,Emily Hamilton,1399613766,9780063320826,,,,,0.5455,0.0,0.0,False,False,False,-25,REJEITAR
774544,The Red Fairy Book,The Red Fairy Book,048621673X,9780486216737,Red Fairy Book - Unabridged,Andrew Lang,1505722896,9781958943571,,,,,0.6512,0.0,0.0,False,False,False,-25,REJEITAR
23591078,Paper Towns,Paper Towns,0147517656,9780147517654,Ciudades de Papel,John Green,3423086440,9781644730584,,,,,0.2857,0.0,0.0,False,False,False,-25,REJEITAR
35915728,"Un Mal Principio (Una Serie de Eventos Desafortunados, #1)","Un Mal Principio (Una Serie de Eventos Desafortunados, #1)",9789585407,,Un mal principio,Lemony Snicket,8490437262,9788490437261,,,,,0.4571,0.0,0.0,False,False,False,-17,REJEITAR
227593,Three Junes,Three Junes,0385721420,9780385721424,Three Days in June,Anne Tyler,0593803485,9798217070190,,,,,0.6897,0.0,0.0,False,False,False,-25,REJEITAR
13455588,"The Vampire King (The Kings, #1)","The Vampire King (The Kings, #1)",,,Seduced by the Vampire King,Laura Kaye,1952428009,9781952428005,,,,,0.5818,0.0,0.0,False,False,False,-25,REJEITAR
25319040,Amazing Spider-Man: Renew Your Vows,Amazing Spider-Man: Renew Your Vows,0785198865,9780785198864,Amazing Spider-Man,"Dan Slott|Christos Gage|Giuseppe Camuncoli|Smith, Cory (Comic book artist)",1302903268,9781302903268,,,,,0.6923,0.0,0.0,False,False,False,-17,REJEITAR
18263461,"After Math (Off the Subject, #1)","After Math (Off the Subject, #1)",,2940016326092,After Math,Denise Grover Swank,148265864X,9781482658644,,,,,0.5263,0.0,0.0,False,False,False,-17,REJEITAR
30196328,"Uncovering Officer Smith (Discovering Trilogy, #2)","Uncovering Officer Smith (Discovering Trilogy, #2)",,,Uncovering Officer Smith,Sheena Hutchinson,1532791240,9781532791246,,,,,0.6857,0.0,0.0,False,False,False,-25,REJEITAR
15739817,"Fall of Night (The Morganville Vampires, #14)","Fall of Night (The Morganville Vampires, #14)",045141425X,9780451414250,Against the Fall of Night,Arthur C. Clarke,0575047658,9780575047655,,,,,0.3939,0.0,0.0,False,False,False,-25,REJEITAR
12930,"Messenger (The Giver, #3)","Messenger (The Giver, #3)",0385732538,9780385732536,Messenger,Lois Lowry|David Morse|Fikret Topalli,0618404414,,,,,,0.6,0.0,0.0,False,False,False,-17,REJEITAR
30074888,Buzz Books 2016: Fall/Winter,Buzz Books 2016: Fall/Winter,0996288694,9780996288699,Buzz Books 2016 Romance,Publishers Lunch,0997396067,9780997396065,,,,,0.76,0.0,0.0,False,False,False,13,BAIXO
25946891,"Arcana Rising (The Arcana Chronicles, #4)","Arcana Rising (The Arcana Chronicles, #4)",,,Arcana Rising,Kresley Cole,0997215151,9780997215151,,,,,0.52,0.0,0.0,False,False,False,-17,REJEITAR
9861241,Blue Heaven,Blue Heaven,1610340116,9781610340113,"Blue heaven, black night",Heather Graham,0708833829,9780708833827,,,,,0.6471,0.0,0.0,False,False,False,-25,REJEITAR
20805727,"Inside Out (Off the Map, #3)","Inside Out (Off the Map, #3)",,,Pianos Inside Out,Mario Igrec,0982756305,9780982756300,,,,,0.4878,0.0,0.0,False,False,False,-17,REJEITAR
7913305,"The Immortals of Meluha (Shiva Trilogy, #1)","The Immortals of Meluha (Shiva Trilogy, #1)",,,The Immortals of Meluha,Amish Tripathi,9381315760,9789380658742,,,,,0.7419,0.0,0.0,False,False,False,-17,REJEITAR
12484535,Bride by Mistake (Devil Riders #5),Bride by Mistake (Devil Riders #5),1101552492,9781101552490,Bride By Mistake,Anne Gracie,0425245799,9780425245798,,,,,0.6809,0.0,0.0,False,False,False,-17,REJEITAR
12406320,"Daughter of Smoke and Bone (Daughter of Smoke & Bone, #1)","Daughter of Smoke and Bone (Daughter of Smoke & Bone, #1)",,,Hija de humo y hueso,Laini Taylor,8420410985,9788420410982,,,,,0.169,0.0,0.0,False,False,False,-17,REJEITAR
6139020,"The Study Series Bundle (Study, #1-3)","The Study Series Bundle (Study, #1-3)",,,The Study Series Bundle,Maria V. Snyder,1426814585,9781426814587,,,,,0.8214,0.0,0.0,False,False,False,13,BAIXO
9409469,"The Gray Wolf Throne (Seven Realms, #3)","The Gray Wolf Throne (Seven Realms, #3)",,,The gray wolf throne,Cinda Williams Chima,1423118251,9781423118251,,,,,0.7273,0.0,0.0,False,False,False,-17,REJEITAR
